year,q_no,part,topic_code,topic_name,form,answer_type,confidence,has_shared_stem,shared_stem,question_text
2020,64,Numerical Analysis,N8,"Numerical Solution of Differential Equations - Euler, Milne, Picard, Runge-Kutta",PLAIN,NUM,A,N,,"$y(x)$ solves $\dfrac{dy}{dx}=x+y,\ y(0)=0$. Euler's method estimates $y(0.5)$ in five steps. The estimate belongs to (a) $(0,0.1)$ (b) $(0.1,0.2)$ (c) $(0.2,0.3)$ (d) $(0.3,0.4)$"
2020,65,Numerical Analysis,N3,Divided Differences; Newton's & Lagrange's Formulae (Unequal Intervals),MSA,SEL,A,N,,"Consider the following statements: 1. Divided differences are symmetric in their arguments. 2. The $n$th divided differences of an $n$th-degree polynomial are constant. 3. The divided-difference operator is linear. (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3"
2020,66,Numerical Analysis,N1,"Finite Differences: Operators, Factorial Polynomials, Separation of Symbols",PLAIN,EXPR,B,N,,"If $\delta,\mu$ are the central difference and average operators, $\mu\delta$ equals (a) $\dfrac12(\Delta+\nabla)$ (b) $\dfrac12(\Delta-\nabla)$ (c) $(\Delta+\nabla)$ (d) $(\Delta-\nabla)$"
2020,67,Numerical Analysis,N1,"Finite Differences: Operators, Factorial Polynomials, Separation of Symbols",PLAIN,NAME,A,N,,What is $\dfrac{1}{E^2-9E+18}(12\times5^x)$ equal to? (interval of differencing $=1$) (a) $-6\times5^x$ (b) $6\times5^x$ (c) $-6^{-1}\times5^x$ (d) $6^{-1}\times5^x$
2020,68,Numerical Analysis,N1,"Finite Differences: Operators, Factorial Polynomials, Separation of Symbols",PLAIN,NUM,B,N,,The value of $(3x+8)^{(4)}$ at $x=2$ is (a) $6160$ (b) $12320$ (c) $13440$ (d) $24024$
2020,69,Numerical Analysis,N3,Divided Differences; Newton's & Lagrange's Formulae (Unequal Intervals),TBL,NUM,B,N,,Data: | $x$ | 1 | 6 | 9 | 11 | |---|---|---|---|---| | $f(x)$ | 12 | 13 | 14 | 16 | The approximate value of $x$ for which $f(x)=15$ is (a) $9.5$ (b) $10$ (c) $10.5$ (d) $10.9$
2020,70,Numerical Analysis,N7,Summation of Series,PLAIN,NUM,B,N,,"The function whose first difference is $9x^2+11x+5$, with $h=1$, is (a) $x^3+x^2+x+c$ (b) $x^3+2x^2+2x+c$ (c) $3x^3+x^2+2x+c$ (d) $3x^3+x^2+x+c$"
2020,71,Numerical Analysis,N3,Divided Differences; Newton's & Lagrange's Formulae (Unequal Intervals),PLAIN,NUM,A,N,,"The polynomial of lowest degree (via Newton's divided difference formula) taking values $3,12,15,-21$ at $x=3,2,1,-1$ respectively is (a) $27x^3+2x^2-4x$ (b) $x^3+2x^2-5x-27$ (c) $x^3-9x^2+17x+6$ (d) $x^3+2x^2-5x+17$"
2020,72,Numerical Analysis,N3,Divided Differences; Newton's & Lagrange's Formulae (Unequal Intervals),PLAIN,NUM,A,N,,"Given the divided differences $f[4]=48,\ f[4,5]=52,\ f[4,5,7]=15,\ f[4,5,7,10]=1$, what is $f(8)$? (a) $148$ (b) $248$ (c) $348$ (d) $448$"
2020,73,Numerical Analysis,N6,"Numerical Integration - Trapezoidal, Simpson's 1/3 & 3/8, Weddle's Rule",PLAIN,NAME,A,N,,"Let $A=\displaystyle\int_0^{10}x^2\,dx$. If $B$ is the value obtained by Simpson's one-third rule dividing $[0,10]$ into 10 equal parts, then $|A-B|$ (a) is greater than 10 (b) belongs to $(5,10)$ (c) belongs to $(0,5)$ (d) is $0$"
2020,74,Numerical Analysis,N2,Interpolation - Newton-Gregory Forward & Backward (Equal Intervals),MSA,SEL,A,N,,"Given $f(20)=512,\ f(30)=439,\ f(40)=346,\ f(50)=243$: 1. $f(x)$ can be approximated by a polynomial of degree $n<2$. 2. Approximate values of $f(x)$ for $x=10$ and $x=60$ can be obtained by Newton–Gregory forward and Newton–Gregory backward difference formulae respectively. (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2"
2020,75,Numerical Analysis,N1,"Finite Differences: Operators, Factorial Polynomials, Separation of Symbols",PLAIN,EXPR,A,N,,Which one of the following is correct? (a) $\Delta\nabla\ne\nabla\Delta$ (b) $\Delta E\ne E\Delta$ (c) $\Delta-E\ne I$ (d) $E-\Delta\ne I$
2020,76,Numerical Analysis,N6,"Numerical Integration - Trapezoidal, Simpson's 1/3 & 3/8, Weddle's Rule",PLAIN,NUM,A,N,,"$\displaystyle\int_0^1(3x^2+25)\,dx$ evaluated by Simpson's one-third rule with $h=1/4$ gives (a) $23$ (b) $24.56$ (c) $25.33$ (d) $26$"
2020,77,Numerical Analysis,N6,"Numerical Integration - Trapezoidal, Simpson's 1/3 & 3/8, Weddle's Rule",PLAIN,NUM,A,N,,"A numerical integration formula is written as $\displaystyle\int_{-1}^1 f(x)\,dx=\dfrac12\left[f(-1)+cf\!\left(\dfrac13\right)\right]$. The value of $c$ for which the method has the highest possible order is (a) $1/2$ (b) $3$ (c) $1$ (d) $-1$"
2020,78,Numerical Analysis,N3,Divided Differences; Newton's & Lagrange's Formulae (Unequal Intervals),PLAIN,NUM,A,N,,"The unique degree-2 polynomial $p(x)$ with $p(1)=1,\ p(3)=27,\ p(4)=64$, obtained via Newton's divided difference formula, is (a) $8x^2-12x+19$ (b) $8x^2-19x+12$ (c) $12x^2-8x-19$ (d) $12x^2-19x+8$"
2020,79,Numerical Analysis,N6,"Numerical Integration - Trapezoidal, Simpson's 1/3 & 3/8, Weddle's Rule",TBL,NUM,A,N,,"A curve passes through: | $x$ | 1 | 1.5 | 2 | 2.5 | 3 | 3.5 | 4 | |---|---|---|---|---|---|---|---| | $y$ | 2 | 2.4 | 2.7 | 2.8 | 3 | 2.6 | 2.1 | The area bounded by the curve, the $x$-axis, and the lines $x=1,x=4$, via Simpson's one-third rule, is (a) $7.81$ (b) $7.78$ (c) $7.74$ (d) $7.72$"
2020,80,Numerical Analysis,N1,"Finite Differences: Operators, Factorial Polynomials, Separation of Symbols",PLAIN,NUM,A,N,,"If $y=a(3)^x+b(-2)^x$ with increment $h=1$, then $(\Delta^2+\Delta-6)y$ equals (a) $1$ (b) $0$ (c) $2x$ (d) $4x$"
2021,1,Probability,P6,"Random Vectors: Joint, Marginal & Conditional Distributions",PLAIN,EXPR,A,Y,"*Q1–Q3 refer to the following:* Let the joint p.d.f. of $X$ and $Y$ be $$f(x,y)=\begin{cases}6(1-x-y), & x>0,\ y>0,\ x+y<1\\[2pt] 0, & \text{otherwise}\end{cases}$$",What is the value of $E(XY)$? (a) $10$ (b) $20$ (c) $\dfrac{1}{10}$ (d) $\dfrac{1}{20}$
2021,2,Probability,P6,"Random Vectors: Joint, Marginal & Conditional Distributions",PLAIN,EXPR,A,Y,"*Q1–Q3 refer to the following:* Let the joint p.d.f. of $X$ and $Y$ be $$f(x,y)=\begin{cases}6(1-x-y), & x>0,\ y>0,\ x+y<1\\[2pt] 0, & \text{otherwise}\end{cases}$$","What is the value of $\text{Cov}(X,Y)$? (a) $\dfrac{1}{40}$ (b) $\dfrac{1}{80}$ (c) $-\dfrac{1}{40}$ (d) $-\dfrac{1}{80}$"
2021,3,Statistical Methods,S7,Regression - Linear & Polynomial,PLAIN,EXPR,A,Y,"*Q1–Q3 refer to the following:* Let the joint p.d.f. of $X$ and $Y$ be $$f(x,y)=\begin{cases}6(1-x-y), & x>0,\ y>0,\ x+y<1\\[2pt] 0, & \text{otherwise}\end{cases}$$",What is the equation of the line of regression of $X$ on $Y$? (a) $X=\dfrac{3-5Y}{15}$ (b) $X=\dfrac{1-Y}{3}$ (c) $X=\dfrac{5-3Y}{15}$ (d) $X=\dfrac{1-Y}{5}$
2021,4,Probability,P6,"Random Vectors: Joint, Marginal & Conditional Distributions",PLAIN,EXPR,A,Y,"*Q4–Q5 refer to the following:* Let the joint density function of $X$ and $Y$ be $$f(x,y)=\begin{cases}8xy, & 0<x<y<1\\[2pt] 0, & \text{otherwise}\end{cases}$$",What is $E[Y\mid X=x]$ equal to? (a) $\dfrac{1}{5}\left(\dfrac{1-x^3}{1+x^2}\right)$ (b) $\dfrac{2}{5}\left(\dfrac{1+x^3}{1-x^2}\right)$ (c) $\dfrac{2}{3}\left(\dfrac{1-x^3}{1-x^2}\right)$ (d) $\dfrac{1+x^3}{1+x^2}$
2021,5,Probability,P6,"Random Vectors: Joint, Marginal & Conditional Distributions",PLAIN,NUM,A,Y,"*Q4–Q5 refer to the following:* Let the joint density function of $X$ and $Y$ be $$f(x,y)=\begin{cases}8xy, & 0<x<y<1\\[2pt] 0, & \text{otherwise}\end{cases}$$",What is the value of $\left[Y^2\big|_{X=0.5}\right]$? (a) $0.5$ (b) $0.525$ (c) $0.6$ (d) $0.625$
2021,6,Probability,P12,Tchebycheff's & Kolmogorov's Inequalities,NEG,NAME,B,N,,"How large a sample must be taken in order that the probability will be at least $0.95$ that the sample mean will be within a $0.5$-neighbourhood of the population mean, given population standard deviation $1$? (a) $80$ (b) $79$ (c) $74$ (d) Cannot be determined"
2021,7,Probability,P11,"Borel 0-1 Law, Kolmogorov 0-1 Law",PLAIN,EXPR,B,N,,"Let $A_1,A_2,A_3,\ldots$ be a sequence of events and let $E=\limsup A_n$. If $\sum_{n=1}^{\infty}P(A_n)<\infty$, then $P(E)$ is equal to (a) $1$ (b) $\dfrac12$ (c) $\dfrac14$ (d) $0$"
2021,8,Probability,P9,"Characteristic Function, MGF & PGF; Inversion, Uniqueness, Continuity",MSA,SEL,A,N,,"Consider the following statements in respect of the characteristic function of a random variable: 1. It always exists. 2. It is uniformly continuous on $\mathbb{R}$. 3. It is not independent of change of origin and scale. 4. If the characteristic function of the sum of two random variables equals the product of their individual characteristic functions, then the variables are independent. Which of the above statements are correct? (a) 1, 2 and 3 (b) 1, 2 and 4 (c) 1, 3 and 4 (d) 2, 3 and 4"
2021,9,Probability,P13,Laws of Large Numbers & Central Limit Theorems,PLAIN,EXPR,B,N,,What is the value of $\displaystyle\lim_{n\to\infty}\sum_{j=n}^{4n}\binom{4n}{j}\left(\frac14\right)^{j}\left(\frac34\right)^{4n-j}$? (a) $0$ (b) $\dfrac14$ (c) $\dfrac12$ (d) $\dfrac34$
2021,10,Probability,P13,Laws of Large Numbers & Central Limit Theorems,PLAIN,NAME,A,N,,"For a sequence of Bernoulli trials, the fraction of successes $f/n$ is a consistent estimator of the probability of success $p$. This follows from (a) Central limit theorem (b) De Moivre–Laplace theorem (c) Law of large numbers (d) Chebyshev's theorem"
2021,11,Statistical Methods,S13,"Order Statistics - Minimum, Maximum, Range, Median",PLAIN,EXPR,C,N,,"Consider a random sample of size $4$ from a population with density $f(x)=2x,\ 0<x<1$ (and $0$ otherwise). If the ordered observations are $x_1<x_2<x_3<x_4$, then $P\!\left[\dfrac12<x_3\right]$ is (a) $\dfrac{15}{16}$ (b) $\dfrac{243}{256}$ (c) $\dfrac12$ (d) $\dfrac{247}{256}$"
2021,12,Statistical Methods,S4,Bivariate & Multivariate Data; Association & Contingency,MSA,SEL,A,N,,"Consider the following conditions on attributes $A$ and $B$: 1. $(AB)\le (A)$ 2. $(AB)\le (B)$ 3. $(AB)\ge (A)+(B)-N$ Which are required for consistency of the data on $A$ and $B$? (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3"
2021,13,Statistical Methods,S2,Measures of Location & Dispersion,MSA,SEL,A,N,,"Consider the following statements: 1. Mean deviation is minimum when deviations are taken from the median. 2. If the units of two series differ, their variabilities can still be compared by standard deviations. 3. A series with smaller coefficient of variation is more consistent. Which is/are correct? (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 3 only"
2021,14,Statistical Methods,S6,Bivariate Normal Distribution,MSA,SEL,A,N,,"Consider the following statements: 1. $(X,Y)$ possesses a bivariate normal distribution iff every linear combination of $X$ and $Y$ is a normal variate. 2. If the marginals of $X$ and $Y$ are normal, then $(X,Y)$ is always bivariate normal. Which is/are correct? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2"
2021,15,Statistical Methods,S6,Bivariate Normal Distribution,PLAIN,EXPR,A,N,,"If $(X,Y)\sim BVN(0,0,1,1,\rho)$, what is $E[\max(X,Y)]$? (a) $\sqrt{\pi\rho}$ (b) $\sqrt{\dfrac{\rho}{\pi}}$ (c) $\sqrt{\pi(1-\rho)}$ (d) $\sqrt{\dfrac{1-\rho}{\pi}}$"
2021,16,Probability,P6,"Random Vectors: Joint, Marginal & Conditional Distributions",PLAIN,EXPR,A,N,,"$X,Y$ have joint p.d.f. $f(x,y)=\dfrac13(x+y),\ 0\le x\le1,\ 0\le y\le2$. What is $E(XY)$? (a) $\dfrac23$ (b) $\dfrac53$ (c) $\dfrac29$ (d) $\dfrac59$"
2021,17,Statistical Methods,S5,Curve Fitting & Orthogonal Polynomials,PLAIN,NUM,A,N,,"If $x$ is a standard normal variate, the third-degree orthogonal polynomial is (a) $x^3+x^2-1$ (b) $x^3+3x+4$ (c) $x^3-3x$ (d) $x^3+x^2-6$"
2021,18,Statistical Methods,S6,Bivariate Normal Distribution,PLAIN,NUM,A,Y,"*Q18–Q20 refer to the following:* Let $(X,Y)$ follow a Bivariate Normal distribution with joint p.d.f. $$f(x,y)=k\exp\left[-\frac{8}{27}\left\{(x-7)^2-2(x-7)(y+5)+4(y+5)^2\right\}\right],\ (x,y)\in\mathbb{R}^2$$",What are $V(X)$ and $V(Y)$ respectively? (a) $9/4$ and $9/16$ (b) $9/16$ and $9/32$ (c) $9/4$ and $9/32$ (d) $9/16$ and $9/16$
2021,19,Statistical Methods,S6,Bivariate Normal Distribution,PLAIN,NUM,A,Y,"*Q18–Q20 refer to the following:* Let $(X,Y)$ follow a Bivariate Normal distribution with joint p.d.f. $$f(x,y)=k\exp\left[-\frac{8}{27}\left\{(x-7)^2-2(x-7)(y+5)+4(y+5)^2\right\}\right],\ (x,y)\in\mathbb{R}^2$$",What is the approximate value of $k$? (a) $0.31/\pi$ (b) $0.41/\pi$ (c) $0.51/\pi$ (d) $0.61/\pi$
2021,20,Statistical Methods,S6,Bivariate Normal Distribution,PLAIN,NUM,A,Y,"*Q18–Q20 refer to the following:* Let $(X,Y)$ follow a Bivariate Normal distribution with joint p.d.f. $$f(x,y)=k\exp\left[-\frac{8}{27}\left\{(x-7)^2-2(x-7)(y+5)+4(y+5)^2\right\}\right],\ (x,y)\in\mathbb{R}^2$$",What is the line of regression of $Y$ on $X$? (a) $Y=6.75X-0.25$ (b) $Y=0.25X-6.75$ (c) $Y=6.25X+0.45$ (d) $Y=6.25X+6.75$
2021,21,Probability,P11,"Borel 0-1 Law, Kolmogorov 0-1 Law",PLAIN,EXPR,B,N,,"If $\{x_n:n\ge1\}$ are iid with mean $\dfrac12$, then $P\!\left(|x_n|>\dfrac{n}{2}\ \text{for infinitely many }n\right)$ (a) is equal to $0$ (b) is equal to $\dfrac12$ (c) lies strictly between $\dfrac12$ and $1$ (d) is equal to $1$"
2021,22,Probability,P8,Mathematical Expectation & Conditional Expectation,PLAIN,EXPR,A,N,,"Let $n$ be a natural number and $Y$ be distributed on $\{-n,\ldots,-1,0,1,\ldots,n\}$ with $P(Y=k)=2P(Y=-k)>0$ for every $k\in\{1,\ldots,n\}$. For $y\in\{1,4,9,\ldots,n^2\}$, $E(Y\mid Y^2=y)$ equals (a) $-\sqrt{y/3}$ (b) $-\sqrt{y/2}$ (c) $\sqrt{y}/3$ (d) $y/2$"
2021,23,Probability,P12,Tchebycheff's & Kolmogorov's Inequalities,PLAIN,NUM,A,N,,"A random variable $X$ has mean $12$, and Chebyshev's inequality gives $P(2<X<22)\ge\dfrac34$. Then $E(X^2)$ is (a) $17$ (b) $37$ (c) $112$ (d) $169$"
2021,24,Probability,P4,Standard Discrete Distributions,PLAIN,NAME,B,N,,"To find the prevalence of a virus in a city of population $1{,}00{,}000$, a blood test on $200$ randomly selected citizens gave $8$ positive results. The number of affected persons in a random sample of size $500$ can approximately be taken as (a) Poisson$(40)$ (b) Poisson$(20)$ (c) Poisson$(8)$ (d) Poisson$(16/5)$"
2021,25,Probability,P10,Modes of Convergence of Sequences of Random Variables,PLAIN,EXPR,A,N,,"Suppose $(X_1,\ldots,X_n)$ are iid with finite second moment, and for some $x\in\mathbb{R}$, $P(X_1+\cdots+X_n\le x\sqrt n)\to\Phi(2)$. If $\text{Var}(X_1)=4$, then $P\!\left(X_1+\cdots+X_n\le \dfrac1x\sqrt n\right)$ (a) does not converge (b) converges to $0$ (c) converges to $\Phi(1/2)$ (d) converges to $\Phi(1/8)$"
2021,26,Probability,P13,Laws of Large Numbers & Central Limit Theorems,PLAIN,EXPR,B,N,,"If $\{X_n:n\ge1\}$ are iid with $E(X_1)=1$, $E(X_1^4)<\infty$, and $$\frac{X_1^2+X_2^2+\cdots+X_n^2-5n}{\sqrt{12n}}\xrightarrow{d}N(0,1),$$ then $V(X_1)$ equals (a) $4$ (b) $5$ (c) $\sqrt{12}$ (d) $12$"
2021,27,Probability,P7,Distributions of Functions of Random Variables,NEG,SEL,C,N,,"Let $X$ have continuous c.d.f. $F$. Statement-1: $Y=-\log F(X)$ is exponentially distributed. Statement-2: $F(X)$ is uniformly distributed on $[0,1]$. (a) Both true, Statement-2 is the correct explanation of Statement-1 (b) Both true, Statement-2 is *not* the correct explanation of Statement-1 (c) Statement-1 true, Statement-2 false (d) Statement-1 false, Statement-2 true"
2021,28,Probability,P8,Mathematical Expectation & Conditional Expectation,PLAIN,NUM,C,N,,"$Y_1=2X_1+3X_2,\ Y_2=X_1+2X_2$, with $X_1,X_2$ independent, $\text{Var}(Y_1)=72$, $\text{Var}(Y_2)=25$. What is $\text{Var}\!\left(\dfrac23X_1-4X_2\right)$? (a) $10$ (b) $22$ (c) $60$ (d) $68$"
2021,29,Probability,P1,"Classical & Axiomatic Probability, Consequences",PLAIN,EXPR,A,N,,"16 persons, including $A$ and $B$, sit at a round table. What is the probability that exactly 4 persons sit between $A$ and $B$? (a) $\dfrac{11}{240}$ (b) $\dfrac{11}{480}$ (c) $\dfrac{2}{15}$ (d) $\dfrac{1}{15}$"
2021,30,Statistical Methods,S3,Skewness & Kurtosis (Moments),PLAIN,NUM,A,N,,"$X\sim \text{Binomial}(n,p)$ with skewness $\gamma_1=1/6$ and kurtosis $\gamma_2=-1/12$. What are $n,p$? (a) $9,\ 2/3$ (b) $18,\ 1/3$ (c) $18,\ 2/3$ (d) $9,\ 1/3$"
2021,31,Statistical Methods,S2,Measures of Location & Dispersion,TBL,NUM,A,N,,"Frequency distribution: | Class | 1–5 | 6–10 | 11–15 | 16–20 | 21–25 | 26–30 | |---|---|---|---|---|---|---| | Frequency | 10 | 15 | 25 | 25 | 15 | 10 | Match List I with List II: List I: A. First decile B. First quartile C. Median D. Quartile deviation List II: 1. $5$ 2. $5.5$ 3. $10$ 4. $10.5$ 5. $15$ 6. $15.5$ (a) A-2, B-4, C-6, D-1 (b) A-1, B-3, C-5, D-2 (c) A-2, B-4, C-5, D-3 (d) A-1, B-3, C-4, D-2"
2021,32,Statistical Methods,S8,"Correlation: Distribution of r, Partial, Multiple, Intraclass, Correlation Ratio",PLAIN,EXPR,A,N,,"For three variables $x_1,x_2,x_3$ with every pairwise correlation equal to $r$, what is the partial correlation $r_{12.3}$? (a) $r$ (b) $\dfrac{1}{r+1}$ (c) $\dfrac{r}{r+1}$ (d) $\dfrac{1}{1-r}$"
2021,33,Statistical Methods,S10,"Sampling Distributions: Sample Mean, Sample Variance, t, Chi-square, F",MSA,SEL,A,N,,Consider the following statements: 1. Mean and variance of the chi-square distribution are not the same. 2. The sum of two chi-square variates is also a chi-square variate. (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2
2021,34,Statistical Methods,S8,"Correlation: Distribution of r, Partial, Multiple, Intraclass, Correlation Ratio",PLAIN,NUM,C,N,,The correlation coefficient of a random sample of size 11 from a bivariate normal population is $0.6$. The $t$-statistic for testing significance of the population correlation is (a) $2.25$ (b) $2.8$ (c) $6.75$ (d) $8.44$
2021,35,Statistical Methods,S12,Non-parametric Tests,PLAIN,NUM,B,N,,Samples of sizes 4 and 3 from $X$ and $Y$ combine as $x_3<x_2<y_1<y_2<x_4<y_3<x_1$. The Mann–Whitney statistic for identicality of distributions is (a) $5$ (b) $7$ (c) $10$ (d) $11$
2021,36,Statistical Methods,S12,Non-parametric Tests,PLAIN,NUM,B,N,,The variance of the Mann–Whitney statistic for independent samples of sizes 15 and 20 is (a) $28$ (b) $532$ (c) $875$ (d) $900$
2021,37,Statistical Methods,S14,Asymptotic Relative Efficiency,PLAIN,EXPR,B,N,,"In estimating $\mu$ from $N(\mu,\sigma^2)$, the sample mean is more asymptotically efficient than the sample median for all values of (a) $\mu$ and $\sigma^2$ (b) $\sigma^2$, iff $\mu=0$ (c) $\mu$, iff $\sigma^2=1$ (d) $\sigma^2$, iff $\mu\ne0$"
2021,38,Probability,P8,Mathematical Expectation & Conditional Expectation,PLAIN,NUM,A,N,,"$X$ takes value $(-1)^{i+1}\dfrac{2^i}{i!}$ with probability $\left(\dfrac12\right)^i$, for $i=1,2,3,\ldots$ (e.g. $X=2$ w.p. $1/2$, $X=-2$ w.p. $1/4$, …). What is $E(X)$? (a) $1$ (b) $e^{-1}$ (c) $e-1$ (d) $1-e^{-1}$"
